
  blade element data for delta beta=  0.18  x=  9.25
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   8      180.000    1.000    0.013    0.010    1.334    0.697  38.70  38.52 0.045 0.007 0.011      82.7    10040.0      65.340
   9      180.000    1.000    0.016    0.009    1.288    0.597  35.23  35.38 0.038 0.006 0.010      79.9    10253.8      66.732
  10      180.000    1.000    0.020    0.010    1.311    0.508  32.16  32.52 0.027 0.005 0.008      63.4     9637.5      62.721

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  0.18 1.50   0.058   0.007  0.011 0.184    9.7   108715.8  22495767.1  10157084.0   866.900

  blade element data for delta beta=  0.18  x=  1.62
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  84.20   0.00 0.062 0.000-0.001       8.8      -42.7      -0.251
   2      180.000    1.000    0.009    0.129    1.045    1.065  73.35  49.56 0.151 0.013 0.021      55.5     3620.9      25.378
   3      180.000    1.000    0.012    0.070    1.144    1.212  64.64  54.10 0.154 0.014 0.022      94.5     6326.1      44.337
   4      180.000    1.000    0.011    0.034    1.208    1.141  57.36  51.87 0.103 0.010 0.016      88.2     6354.4      44.535
   5      180.000    1.000    0.012    0.021    1.273    1.011  50.87  47.94 0.078 0.008 0.014      85.9     7022.1      49.216
   6      180.000    1.000    0.012    0.015    1.308    0.881  45.32  44.08 0.065 0.008 0.012      86.8     7900.9      55.375
   7      180.000    1.000    0.013    0.012    1.330    0.748  40.61  40.05 0.055 0.008 0.012      87.4     9354.1      65.559
   8      180.000    1.000    0.015    0.010    1.361    0.630  36.61  36.43 0.049 0.008 0.013      90.1    11622.1      81.455
   9      180.000    1.000    0.017    0.009    1.305    0.534  33.21  33.37 0.042 0.008 0.012      87.5    11897.6      83.386
  10      180.000    1.000    0.023    0.009    1.328    0.450  30.22  30.58 0.030 0.006 0.010      70.2    11192.7      78.446

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  0.18 1.62   0.062   0.008  0.013 0.212    9.7   114883.6  24132720.0  11476647.1  1054.871

  blade element data for delta beta=  0.18  x=  1.73
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  83.79   0.00 0.062 0.000-0.001       8.8      -45.7      -0.288
   2      180.000    1.000    0.009    0.123    1.056    1.030  72.32  48.53 0.151 0.013 0.023      55.3     3642.5      27.352
   3      180.000    1.000    0.014    0.068    1.183    1.162  63.08  52.54 0.157 0.014 0.025      95.9     6655.7      49.979
   4      180.000    1.000    0.013    0.033    1.253    1.080  55.52  50.02 0.106 0.011 0.018      91.1     6928.6      52.028
   5      180.000    1.000    0.013    0.021    1.315    0.945  48.89  45.96 0.082 0.009 0.016      90.1     7846.4      58.920
   6      180.000    1.000    0.014    0.015    1.343    0.814  43.30  42.07 0.069 0.009 0.015      92.3     8970.5      67.362
   7      180.000    1.000    0.015    0.011    1.358    0.683  38.63  38.07 0.059 0.009 0.015      94.2    10688.5      80.262
   8      180.000    1.000    0.017    0.010    1.386    0.569  34.69  34.51 0.054 0.010 0.016      98.2    13321.1     100.031
   9      180.000    1.000    0.019    0.009    1.321    0.478  31.38  31.53 0.046 0.009 0.015      95.9    13662.5     102.595
  10      180.000    1.000    0.025    0.009    1.345    0.400  28.48  28.84 0.033 0.007 0.013      77.8    12862.1      96.585

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  0.18 1.73   0.065   0.009  0.016 0.241    9.7   121709.2  25941331.4  12892510.0  1269.653

  blade element data for delta beta=  0.18  x=  1.85
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  83.38   0.00 0.062 0.000-0.001       8.8      -48.8      -0.328
   2      180.000    1.000    0.010    0.117    1.066    0.997  71.30  47.51 0.150 0.013 0.024      55.1     3666.2      29.366
   3      180.000    1.000    0.015    0.067    1.220    1.112  61.56  51.01 0.159 0.015 0.028      97.5     7005.2      56.111
   4      180.000    1.000    0.014    0.033    1.295    1.021  53.74  48.25 0.110 0.012 0.021      94.2     7540.4      60.398
   5      180.000    1.000    0.015    0.020    1.353    0.882  47.02  44.08 0.086 0.010 0.019      94.8     8726.5      69.898
   6      180.000    1.000    0.015    0.014    1.375    0.752  41.42  40.18 0.073 0.010 0.018      98.4    10113.5      81.008
   7      180.000    1.000    0.017    0.011    1.384    0.624  36.80  36.24 0.064 0.010 0.018     101.5    12114.8      97.038
   8      180.000    1.000    0.019    0.010    1.409    0.515  32.94  32.76 0.058 0.011 0.020     107.1    15137.1     121.246
   9      180.000    1.000    0.022    0.008    1.337    0.430  29.71  29.87 0.051 0.010 0.018     105.2    15548.4     124.540
  10      180.000    1.000    0.028    0.009    1.363    0.354  26.89  27.25 0.037 0.008 0.015      86.1    14730.8     117.991

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  0.18 1.85   0.069   0.010  0.019 0.270    9.7   129218.8  27927975.8  14417914.5  1514.533

  blade element data for delta beta=  0.18  x=  1.96
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  82.97   0.00 0.062 0.000-0.001       8.8      -51.9      -0.371
   2      180.000    1.000    0.011    0.111    1.076    0.963  70.30  46.51 0.150 0.013 0.026      55.0     3692.1      31.421
   3      180.000    1.000    0.017    0.065    1.255    1.063  60.07  49.52 0.162 0.016 0.031      99.3     7375.1      62.765
   4      180.000    1.000    0.016    0.032    1.334    0.964  52.03  46.54 0.114 0.013 0.025      97.7     8190.3      69.703
   5      180.000    1.000    0.016    0.020    1.388    0.822  45.24  42.31 0.091 0.012 0.023      99.9     9662.9      82.236
   6      180.000    1.000    0.017    0.014    1.405    0.694  39.66  38.42 0.078 0.011 0.022     105.1    11330.2      96.425
   7      180.000    1.000    0.018    0.011    1.408    0.570  35.11  34.54 0.069 0.011 0.022     109.6    13633.2     116.025
   8      180.000    1.000    0.021    0.009    1.432    0.467  31.32  31.14 0.064 0.012 0.024     116.9    17070.2     145.276
   9      180.000    1.000    0.024    0.008    1.352    0.386  28.19  28.35 0.055 0.011 0.022     115.3    17555.3     149.404
  10      180.000    1.000    0.031    0.009    1.381    0.304  25.45  25.82 0.041 0.010 0.019      94.8    17235.5     146.682

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  0.18 1.96   0.074   0.011  0.022 0.302    9.7   137410.4  30088621.4  16119749.4  1799.135

  blade element data for delta beta=  0.18  x=  2.08
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  82.56   0.00 0.062-0.001-0.001       8.8      -55.0      -0.416
   2      180.000    1.000    0.012    0.107    1.084    0.930  69.30  45.51 0.150 0.013 0.028      54.9     3720.1      33.522
   3      180.000    1.000    0.019    0.064    1.288    1.015  58.62  48.07 0.166 0.017 0.035     101.3     7765.4      69.974
   4      180.000    1.000    0.018    0.032    1.371    0.909  50.40  44.90 0.119 0.014 0.028     101.5     8878.6      80.006
   5      180.000    1.000    0.018    0.020    1.421    0.766  43.56  40.62 0.096 0.013 0.026     105.4    10656.1      96.023
   6      180.000    1.000    0.019    0.014    1.432    0.641  38.02  36.78 0.084 0.012 0.026     112.3    12620.9     113.728
   7      180.000    1.000    0.020    0.011    1.431    0.522  33.53  32.97 0.074 0.013 0.026     118.4    15244.0     137.365
   8      180.000    1.000    0.023    0.009    1.455    0.423  29.84  29.66 0.070 0.014 0.028     127.7    19120.8     172.299
   9      180.000    1.000    0.026    0.008    1.368    0.344  26.80  26.95 0.061 0.013 0.026     126.1    19936.2     179.647
  10      180.000    1.000    0.034    0.008    1.400    0.265  24.14  24.50 0.045 0.011 0.023     104.7    19588.5     176.514

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  0.18 2.08   0.078   0.013  0.026 0.334    9.7   146372.2  32452780.5  17916737.7  2117.327

  blade element data for delta beta=  0.18  x=  2.19
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  82.15   0.00 0.062-0.001-0.001       8.8      -58.1      -0.464
   2      180.000    1.000    0.012    0.102    1.092    0.897  68.32  44.53 0.149 0.013 0.029      54.8     3750.4      35.672
   3      180.000    1.000    0.021    0.063    1.320    0.968  57.20  46.66 0.169 0.018 0.038     103.5     8176.5      77.772
   4      180.000    1.000    0.020    0.032    1.405    0.857  48.82  43.33 0.124 0.015 0.032     105.7     9605.8      91.368
   5      180.000    1.000    0.020    0.020    1.453    0.714  41.96  39.03 0.101 0.014 0.031     111.5    11706.7     111.350
   6      180.000    1.000    0.021    0.014    1.458    0.592  36.47  35.24 0.089 0.014 0.030     120.2    13986.1     133.032
   7      180.000    1.000    0.022    0.011    1.453    0.478  32.07  31.51 0.080 0.014 0.031     127.9    16947.5     161.199
   8      180.000    1.000    0.026    0.009    1.477    0.385  28.46  28.28 0.076 0.015 0.033     139.3    21289.0     202.495
   9      180.000    1.000    0.029    0.008    1.385    0.299  25.52  25.67 0.066 0.014 0.032     137.7    22913.8     217.949
  10      180.000    1.000    0.037    0.008    1.420    0.241  22.94  23.30 0.050 0.012 0.027     115.8    21481.3     204.324

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  0.18 2.19   0.084   0.014  0.031 0.365    9.7   156147.5  35033067.4  19796141.5  2469.395

  blade element data for delta beta=  0.18  x=  2.31
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  81.74   0.00 0.062-0.001-0.001       8.8      -61.3      -0.514
   2      180.000    1.000    0.013    0.098    1.098    0.864  67.35  43.56 0.149 0.014 0.031      54.8     3782.8      37.875
   3      180.000    1.000    0.022    0.062    1.350    0.922  55.82  45.28 0.173 0.018 0.043     105.9     8608.8      86.194
   4      180.000    1.000    0.022    0.031    1.438    0.806  47.32  41.82 0.129 0.016 0.037     110.2    10372.4     103.852
   5      180.000    1.000    0.022    0.020    1.482    0.665  40.46  37.52 0.107 0.015 0.035     118.1    12814.9     128.307
   6      180.000    1.000    0.023    0.014    1.483    0.547  35.03  33.79 0.096 0.015 0.035     128.7    15426.1     154.451
   7      180.000    1.000    0.025    0.010    1.474    0.438  30.71  30.15 0.087 0.015 0.036     138.3    18744.0     187.671
   8      180.000    1.000    0.028    0.009    1.500    0.346  27.19  27.01 0.083 0.017 0.039     151.8    23793.5     238.228
   9      180.000    1.000    0.031    0.008    1.402    0.265  24.34  24.49 0.072 0.016 0.037     150.5    25626.2     256.577
  10      180.000    1.000    0.041    0.008    1.442    0.219  21.83  22.19 0.055 0.013 0.031     127.9    23523.3     235.523

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  0.18 2.31   0.089   0.015  0.035 0.395    9.7   166788.7  37843160.5  21753103.6  2856.325

  blade element data for delta beta=  0.18  x=  2.43
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  81.33   0.00 0.062-0.001-0.001       8.8      -64.4      -0.568
   2      180.000    1.000    0.014    0.095    1.104    0.832  66.39  42.60 0.149 0.014 0.033      54.8     3817.4      40.132
   3      180.000    1.000    0.024    0.061    1.379    0.877  54.48  43.94 0.178 0.019 0.047     108.5     9062.5      95.274
   4      180.000    1.000    0.024    0.031    1.470    0.758  45.87  40.38 0.135 0.017 0.042     115.1    11178.9     117.523
   5      180.000    1.000    0.024    0.019    1.511    0.619  39.02  36.09 0.114 0.017 0.040     125.2    13981.6     146.988
   6      180.000    1.000    0.025    0.014    1.508    0.505  33.67  32.43 0.103 0.017 0.040     138.0    16941.4     178.103
   7      180.000    1.000    0.027    0.010    1.496    0.401  29.45  28.88 0.094 0.017 0.041     149.5    20633.9     216.922
   8      180.000    1.000    0.031    0.009    1.523    0.304  26.01  25.83 0.090 0.019 0.047     165.1    26837.2     282.138
   9      180.000    1.000    0.034    0.008    1.421    0.243  23.24  23.40 0.079 0.018 0.043     164.8    27847.0     292.754
  10      180.000    1.000    0.045    0.008    1.465    0.198  20.81  21.17 0.061 0.015 0.035     141.0    25718.7     270.378

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  0.18 2.43   0.096   0.017  0.041 0.424    9.7   178336.7  40894565.8  23785045.4  3279.289

  blade element data for delta beta=  0.18  x=  2.54
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  80.93   0.00 0.062-0.001-0.002       8.8      -67.5      -0.624
   2      180.000    1.000    0.015    0.091    1.109    0.801  65.44  41.65 0.149 0.014 0.035      54.8     3854.3      42.449
   3      180.000    1.000    0.027    0.060    1.407    0.833  53.17  42.63 0.182 0.020 0.052     111.4     9538.2     105.050
   4      180.000    1.000    0.026    0.031    1.500    0.713  44.48  38.99 0.141 0.018 0.047     120.4    12025.8     132.447
   5      180.000    1.000    0.026    0.019    1.538    0.576  37.67  34.73 0.121 0.018 0.046     132.8    15207.3     167.486
   6      180.000    1.000    0.028    0.014    1.532    0.467  32.39  31.15 0.110 0.018 0.046     147.9    18532.3     204.107
   7      180.000    1.000    0.029    0.010    1.519    0.368  28.26  27.70 0.102 0.019 0.047     161.6    22617.4     249.098
   8      180.000    1.000    0.033    0.009    1.548    0.270  24.92  24.74 0.098 0.021 0.054     179.6    29856.1     328.821
   9      180.000    1.000    0.037    0.008    1.440    0.223  22.23  22.39 0.087 0.019 0.048     180.3    30226.0     332.896
  10      180.000    1.000    0.049    0.008    1.489    0.179  19.86  20.22 0.067 0.016 0.040     155.2    28071.0     309.162

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  0.18 2.54   0.102   0.018  0.046 0.452    9.7   190845.7  44199507.6  25905935.9  3741.781

  blade element data for delta beta=  0.18  x=  2.66
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  80.52   0.00 0.062-0.001-0.002       8.8      -70.7      -0.683
   2      180.000    1.000    0.016    0.088    1.113    0.770  64.51  40.72 0.149 0.014 0.037      54.8     3893.3      44.828
   3      180.000    1.000    0.029    0.060    1.434    0.791  51.90  41.36 0.187 0.022 0.057     114.5    10036.2     115.558
   4      180.000    1.000    0.028    0.031    1.529    0.669  43.14  37.65 0.147 0.020 0.053     126.2    12913.8     148.692
   5      180.000    1.000    0.029    0.019    1.566    0.536  36.38  33.45 0.128 0.020 0.052     141.1    16492.6     189.898
   6      180.000    1.000    0.030    0.013    1.556    0.432  31.19  29.95 0.118 0.020 0.052     158.6    20199.4     232.580
   7      180.000    1.000    0.032    0.010    1.541    0.331  27.15  26.59 0.110 0.021 0.055     174.2    25101.7     289.025
   8      180.000    1.000    0.036    0.009    1.573    0.249  23.89  23.71 0.107 0.023 0.061     195.9    32244.1     371.264
   9      180.000    1.000    0.040    0.008    1.461    0.204  21.29  21.45 0.095 0.021 0.055     196.9    32767.5     377.290
  10      180.000    1.000    0.053    0.008    1.515    0.163  18.98  19.35 0.073 0.017 0.046     170.5    30514.2     351.346

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  0.18 2.66   0.110   0.020  0.052 0.479    9.7   204376.4  47777171.0  28076322.4  4239.596

  blade element data for delta beta=  0.18  x=  2.77
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  80.12   0.00 0.062-0.001-0.002       8.8      -73.9      -0.744
   2      180.000    1.000    0.016    0.086    1.116    0.739  63.59  39.80 0.150 0.014 0.039      54.9     3934.6      47.274
   3      180.000    1.000    0.031    0.059    1.460    0.750  50.66  40.12 0.193 0.023 0.063     117.8    10557.0     126.840
   4      180.000    1.000    0.030    0.030    1.558    0.628  41.86  36.37 0.155 0.021 0.059     132.3    13843.6     166.327
   5      180.000    1.000    0.031    0.019    1.593    0.499  35.15  32.22 0.136 0.021 0.059     150.0    17838.2     214.322
   6      180.000    1.000    0.033    0.013    1.580    0.400  30.05  28.81 0.126 0.021 0.059     170.1    21943.3     263.644
   7      180.000    1.000    0.035    0.010    1.565    0.294  26.11  25.55 0.118 0.023 0.064     187.7    27848.9     334.598
   8      180.000    1.000    0.040    0.009    1.599    0.230  22.93  22.76 0.116 0.025 0.069     213.5    34780.7     417.882
   9      180.000    1.000    0.044    0.008    1.483    0.186  20.41  20.57 0.103 0.022 0.062     214.8    35475.2     426.226
  10      180.000    1.000    0.058    0.008    1.543    0.147  18.17  18.53 0.081 0.019 0.052     187.1    33090.1     397.571

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  0.18 2.77   0.117   0.021  0.059 0.504    9.7   218929.5  51625047.8  30386133.3  4787.879

  blade element data for delta beta=  0.18  x=  2.89
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  79.71   0.00 0.062-0.001-0.002       8.9      -77.0      -0.809
   2      180.000    1.000    0.017    0.083    1.119    0.710  62.69  38.90 0.150 0.014 0.041      55.0     3978.2      49.789
   3      180.000    1.000    0.033    0.058    1.485    0.710  49.45  38.91 0.199 0.024 0.069     121.4    11101.1     138.934
   4      180.000    1.000    0.033    0.030    1.586    0.589  40.63  35.14 0.162 0.023 0.066     138.9    14815.8     185.426
   5      180.000    1.000    0.034    0.019    1.620    0.464  33.99  31.06 0.145 0.023 0.066     159.5    19244.9     240.857
   6      180.000    1.000    0.035    0.013    1.605    0.370  28.98  27.74 0.136 0.023 0.067     182.4    23764.3     297.420
   7      180.000    1.000    0.037    0.010    1.589    0.266  25.13  24.57 0.127 0.025 0.072     202.6    30369.8     380.090
   8      180.000    1.000    0.043    0.009    1.627    0.212  22.04  21.86 0.127 0.027 0.077     232.3    37469.5     468.945
   9      180.000    1.000    0.048    0.007    1.506    0.170  19.59  19.75 0.113 0.024 0.070     233.9    38319.5     479.583
  10      180.000    1.000    0.063    0.008    1.572    0.133  17.40  17.76 0.088 0.020 0.058     205.0    35823.4     448.344

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  0.18 2.89   0.126   0.023  0.067 0.529    9.7   234632.7  55776132.9  32760965.4  5377.162

  blade element data for delta beta=  0.18  x=  3.00
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  79.31   0.00 0.062-0.001-0.002       8.9      -80.2      -0.876
   2      180.000    1.000    0.018    0.080    1.122    0.681  61.79  38.00 0.150 0.014 0.043      55.1     4024.1      52.378
   3      180.000    1.000    0.036    0.058    1.510    0.672  48.28  37.74 0.205 0.025 0.075     125.3    11669.0     151.884
   4      180.000    1.000    0.036    0.030    1.614    0.552  39.45  33.95 0.171 0.024 0.073     146.0    15831.3     206.061
   5      180.000    1.000    0.037    0.019    1.647    0.432  32.88  29.95 0.154 0.025 0.074     169.8    20713.5     269.607
   6      180.000    1.000    0.038    0.013    1.630    0.336  27.97  26.73 0.145 0.025 0.076     195.3    25970.3     338.030
   7      180.000    1.000    0.041    0.010    1.614    0.248  24.21  23.65 0.138 0.027 0.081     219.0    32516.3     423.232
   8      180.000    1.000    0.047    0.009    1.655    0.195  21.19  21.01 0.138 0.029 0.087     252.5    40314.2     524.730
   9      180.000    1.000    0.051    0.007    1.530    0.156  18.82  18.98 0.122 0.026 0.078     254.6    41258.8     537.025
  10      180.000    1.000    0.068    0.008    1.603    0.120  16.68  17.04 0.097 0.022 0.066     224.3    38716.6     503.936

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  0.18 3.00   0.135   0.025  0.074 0.551    9.7   251510.1  60240038.7  35220073.6  6012.015

  blade element data for delta beta=  0.18  x=  3.12
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  78.91   0.00 0.063-0.001-0.002       8.9      -83.4      -0.946
   2      180.000    1.000    0.019    0.078    1.123    0.652  60.91  37.13 0.151 0.015 0.045      55.2     4072.4      55.045
   3      180.000    1.000    0.038    0.058    1.534    0.635  47.14  36.59 0.212 0.026 0.082     129.5    12261.5     165.734
   4      180.000    1.000    0.039    0.030    1.642    0.517  38.31  32.82 0.179 0.026 0.081     153.6    16890.9     228.308
   5      180.000    1.000    0.040    0.019    1.675    0.402  31.82  28.89 0.164 0.027 0.083     180.7    22244.8     300.675
   6      180.000    1.000    0.041    0.013    1.656    0.302  27.00  25.77 0.155 0.028 0.086     209.0    28408.4     383.986
   7      180.000    1.000    0.044    0.010    1.639    0.231  23.34  22.78 0.149 0.029 0.089     236.4    34781.7     470.132
   8      180.000    1.000    0.051    0.009    1.685    0.179  20.40  20.22 0.149 0.031 0.097     274.1    43318.1     585.515
   9      180.000    1.000    0.055    0.007    1.556    0.142  18.10  18.25 0.133 0.028 0.087     276.7    44364.9     599.664
  10      180.000    1.000    0.073    0.008    1.635    0.107  16.00  16.37 0.105 0.024 0.074     245.1    41772.1     564.618

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  0.18 3.12   0.145   0.027  0.083 0.574    9.7   269588.0  65023049.4  37827572.2  6705.462

  blade element data for delta beta=  0.18  x=  3.23
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  78.51   0.00 0.063-0.001-0.003       8.9      -86.6      -1.018
   2      180.000    1.000    0.020    0.076    1.125    0.624  60.05  36.26 0.151 0.015 0.048      55.4     4123.0      57.793
   3      180.000    1.000    0.041    0.057    1.559    0.600  46.02  35.48 0.219 0.028 0.089     134.0    12879.1     180.530
   4      180.000    1.000    0.042    0.030    1.671    0.484  37.21  31.72 0.189 0.028 0.089     161.8    17995.6     252.248
   5      180.000    1.000    0.043    0.019    1.703    0.373  30.81  27.88 0.175 0.028 0.092     192.5    23839.8     334.168
   6      180.000    1.000    0.045    0.013    1.683    0.272  26.09  24.85 0.166 0.030 0.097     223.7    30871.1     432.727
   7      180.000    1.000    0.047    0.010    1.666    0.214  22.51  21.95 0.160 0.031 0.099     255.1    37169.3     521.011
   8      180.000    1.000    0.055    0.009    1.717    0.165  19.65  19.47 0.162 0.033 0.107     297.3    46415.6     650.618
   9      180.000    1.000    0.060    0.007    1.583    0.129  17.42  17.57 0.144 0.030 0.097     300.3    47640.5     667.789
  10      180.000    1.000    0.079    0.008    1.669    0.095  15.37  15.73 0.115 0.025 0.082     267.4    45019.3     631.047

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  0.18 3.23   0.155   0.029  0.092 0.595    9.7   288980.0  70153456.7  40547562.4  7453.826

  blade element data for delta beta=  0.18  x=  3.35
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  78.11   0.00 0.063-0.001-0.003       8.9      -89.8      -1.094
   2      180.000    1.000    0.020    0.074    1.125    0.597  59.20  35.41 0.152 0.015 0.050      55.6     4176.1      60.627
   3      180.000    1.000    0.044    0.057    1.583    0.566  44.94  34.40 0.227 0.029 0.097     138.8    13522.6     196.320
   4      180.000    1.000    0.045    0.030    1.699    0.453  36.15  30.66 0.199 0.029 0.098     170.5    19146.2     277.962
   5      180.000    1.000    0.046    0.019    1.732    0.342  29.84  26.91 0.186 0.031 0.103     204.7    25687.1     372.922
   6      180.000    1.000    0.048    0.013    1.711    0.255  25.22  23.98 0.179 0.032 0.107     240.2    32818.3     476.451
   7      180.000    1.000    0.051    0.010    1.695    0.198  21.73  21.17 0.173 0.033 0.110     275.0    39681.9     576.096
   8      180.000    1.000    0.059    0.009    1.749    0.152  18.94  18.76 0.176 0.035 0.119     322.1    49644.5     720.731
   9      180.000    1.000    0.065    0.007    1.612    0.117  16.77  16.93 0.157 0.032 0.108     325.6    51088.4     741.694
  10      180.000    1.000    0.086    0.008    1.705    0.083  14.76  15.12 0.125 0.027 0.092     291.3    48472.5     703.717

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  0.18 3.35   0.166   0.030  0.102 0.614    9.7   309799.6  75661011.2  43335551.7  8250.852

  blade element data for delta beta=  0.18  x=  3.46
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  77.72   0.00 0.063-0.001-0.003       8.9      -93.1      -1.172
   2      180.000    1.000    0.021    0.072    1.126    0.571  58.36  34.57 0.152 0.015 0.052      55.9     4231.6      63.552
   3      180.000    1.000    0.047    0.057    1.607    0.533  43.88  33.34 0.235 0.030 0.105     144.0    14192.9     213.155
   4      180.000    1.000    0.048    0.030    1.729    0.423  35.14  29.64 0.210 0.031 0.108     179.9    20344.0     305.535
   5      180.000    1.000    0.050    0.019    1.762    0.310  28.92  25.98 0.198 0.033 0.115     217.7    27756.2     416.856
   6      180.000    1.000    0.052    0.013    1.740    0.238  24.39  23.16 0.192 0.034 0.118     257.7    34863.1     523.591
   7      180.000    1.000    0.055    0.010    1.724    0.184  20.99  20.43 0.186 0.035 0.121     296.2    42322.5     635.619
   8      180.000    1.000    0.064    0.009    1.783    0.139  18.26  18.08 0.190 0.038 0.131     348.7    53034.2     796.492
   9      180.000    1.000    0.069    0.007    1.642    0.106  16.16  16.32 0.170 0.035 0.120     352.7    54711.0     821.676
  10      180.000    1.000    0.092    0.008    1.729    0.072  14.20  14.56 0.135 0.029 0.101     314.6    51630.2     775.407

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  0.18 3.46   0.178   0.032  0.113 0.633    9.7   331660.9  81411896.3  46209520.9  9101.420

  blade element data for delta beta=  0.18  x=  3.58
