
  blade element data for delta beta=  1.69  x=  9.25
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   5      180.000    1.000    0.211    0.010    1.400    0.012  10.39   5.35 0.666 0.053 0.495     530.5    23485.4     891.079
   6      180.000    1.000    0.205    0.006    1.350    0.008   8.63   5.46 0.650 0.053 0.493     632.6    28584.5    1084.548
   7      180.000    1.000    0.191    0.004    1.300    0.007   7.45   5.19 0.613 0.051 0.472     704.9    32355.1    1227.611
   8      180.000    1.000    0.179    0.003    1.250    0.006   6.57   4.87 0.569 0.048 0.445     754.9    35176.3    1334.654
   9      180.000    1.000    0.191    0.002    1.200    0.006   5.72   4.62 0.552 0.046 0.423     830.7    37885.8    1437.457
  10      180.000    1.000    0.217    0.002    1.150    0.006   4.96   4.36 0.431 0.034 0.317     724.0    31735.9    1204.119

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  1.69 9.25   0.562   0.046  0.423 0.751    9.2   548675.8  98433088.5  24569993.9 16912.707

  blade element data for delta beta=  1.69  x=  9.25
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  59.91   0.00 0.054-0.002-0.018       5.8     -116.7      -3.439
   2      180.000    1.000    0.057    0.027    0.909    0.165  32.88   7.57 0.239 0.015 0.141      63.4     2232.6      84.711
   3      180.000    1.000    0.224    0.032    1.500    0.023  17.62   4.33 0.699 0.054 0.497     309.1    13116.9     497.680
   4      180.000    1.000    0.217    0.016    1.449    0.016  13.08   5.21 0.682 0.054 0.498     422.4    18394.8     697.933
   5      180.000    1.000    0.211    0.010    1.400    0.012  10.39   5.35 0.666 0.053 0.495     530.5    23485.4     891.079
   6      180.000    1.000    0.205    0.006    1.350    0.008   8.63   5.46 0.650 0.053 0.493     632.6    28584.5    1084.548
   7      180.000    1.000    0.191    0.004    1.300    0.007   7.45   5.19 0.613 0.051 0.472     704.9    32355.1    1227.611
   8      180.000    1.000    0.179    0.003    1.250    0.006   6.57   4.87 0.569 0.048 0.445     754.9    35176.3    1334.654
   9      180.000    1.000    0.191    0.002    1.200    0.006   5.72   4.62 0.552 0.046 0.423     830.7    37885.8    1437.457
  10      180.000    1.000    0.217    0.002    1.150    0.006   4.96   4.36 0.431 0.034 0.317     724.0    31735.9    1204.119

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  1.69 9.25   0.562   0.046  0.423 0.751    9.2   548675.8  98433088.5  24569993.9 16912.707

  blade element data for delta beta=  1.69  x=  9.25
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  59.91   0.00 0.054-0.002-0.018       5.8     -116.7      -3.439
   2      180.000    1.000    0.057    0.027    0.909    0.165  32.88   7.57 0.239 0.015 0.141      63.4     2232.6      84.711
   3      180.000    1.000    0.224    0.032    1.500    0.023  17.62   4.33 0.699 0.054 0.497     309.1    13116.9     497.680
   4      180.000    1.000    0.217    0.016    1.449    0.016  13.08   5.21 0.682 0.054 0.498     422.4    18394.8     697.933
   5      180.000    1.000    0.211    0.010    1.400    0.012  10.39   5.35 0.666 0.053 0.495     530.5    23485.4     891.079
   6      180.000    1.000    0.205    0.006    1.350    0.008   8.63   5.46 0.650 0.053 0.493     632.6    28584.5    1084.548
   7      180.000    1.000    0.191    0.004    1.300    0.007   7.45   5.19 0.613 0.051 0.472     704.9    32355.1    1227.611
   8      180.000    1.000    0.179    0.003    1.250    0.006   6.57   4.87 0.569 0.048 0.445     754.9    35176.3    1334.654
   9      180.000    1.000    0.191    0.002    1.200    0.006   5.72   4.62 0.552 0.046 0.423     830.7    37885.8    1437.457
  10      180.000    1.000    0.217    0.002    1.150    0.006   4.96   4.36 0.431 0.034 0.317     724.0    31735.9    1204.119

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  1.69 9.25   0.562   0.046  0.423 0.751    9.2   548675.8  98433088.5  24569993.9 16912.707

  blade element data for delta beta=  1.69  x=  9.25
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  59.91   0.00 0.054-0.002-0.018       7.9     -158.8      -5.461
   2      180.000    1.000    0.057    0.027    0.909    0.165  32.88   7.57 0.239 0.015 0.141      86.4     3038.8     134.517
   3      180.000    1.000    0.224    0.032    1.500    0.023  17.62   4.33 0.699 0.054 0.497     420.8    17853.5     790.300
   4      180.000    1.000    0.218    0.016    1.450    0.017  13.08   5.23 0.683 0.054 0.499     575.5    25051.9    1108.947
   5      180.000    1.000    0.210    0.010    1.398    0.012  10.40   5.34 0.665 0.053 0.494     721.2    31940.9    1413.894
   6      180.000    1.000    0.205    0.006    1.350    0.008   8.63   5.46 0.650 0.053 0.493     861.0    38906.4    1722.227
   7      180.000    1.000    0.191    0.004    1.300    0.007   7.45   5.19 0.613 0.051 0.472     959.4    44038.7    1949.413
   8      180.000    1.000    0.179    0.003    1.250    0.006   6.57   4.87 0.569 0.048 0.445    1027.5    47878.8    2119.398
   9      180.000    1.000    0.191    0.002    1.200    0.006   5.72   4.62 0.552 0.046 0.423    1130.6    51566.7    2282.649
  10      180.000    1.000    0.217    0.002    1.150    0.006   4.96   4.36 0.431 0.034 0.317     985.5    43196.0    1912.113

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  1.69 9.25   0.562   0.046  0.423 0.751   10.8   746781.8 133973800.1  33441204.9 26855.994

  blade element data for delta beta=  1.69  x=  9.25
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  59.91   0.00 0.054-0.002-0.018       5.8     -116.7      -3.439
   2      180.000    1.000    0.057    0.027    0.909    0.165  32.88   7.57 0.239 0.015 0.141      63.4     2232.6      84.711
   3      180.000    1.000    0.224    0.032    1.500    0.023  17.62   4.33 0.699 0.054 0.497     309.1    13116.9     497.680
   4      180.000    1.000    0.218    0.016    1.450    0.017  13.08   5.23 0.683 0.054 0.499     422.8    18405.7     698.345
   5      180.000    1.000    0.210    0.010    1.398    0.012  10.40   5.34 0.665 0.053 0.494     529.9    23466.9     890.378
   6      180.000    1.000    0.205    0.006    1.350    0.008   8.63   5.46 0.650 0.053 0.493     632.6    28584.5    1084.548
   7      180.000    1.000    0.191    0.004    1.300    0.007   7.45   5.19 0.613 0.051 0.472     704.9    32355.1    1227.611
   8      180.000    1.000    0.179    0.003    1.250    0.006   6.57   4.87 0.569 0.048 0.445     754.9    35176.3    1334.654
   9      180.000    1.000    0.191    0.002    1.200    0.006   5.72   4.62 0.552 0.046 0.423     830.7    37885.8    1437.457
  10      180.000    1.000    0.217    0.002    1.150    0.006   4.96   4.36 0.431 0.034 0.317     724.0    31735.9    1204.119

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  1.69 9.25   0.562   0.046  0.423 0.751    9.2   548650.3  98428609.1  24569153.1 16912.129

  blade element data for delta beta=  1.69  x=  9.25
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  59.91   0.00 0.054-0.002-0.018       5.8     -116.7      -3.439
   2      180.000    1.000    0.057    0.027    0.909    0.165  32.88   7.57 0.239 0.015 0.141      63.4     2232.6      84.711
   3      180.000    1.000    0.224    0.032    1.500    0.023  17.62   4.33 0.699 0.054 0.497     309.1    13116.9     497.680
   4      180.000    1.000    0.218    0.016    1.450    0.017  13.08   5.23 0.683 0.054 0.499     422.8    18405.7     698.345
   5      180.000    1.000    0.210    0.010    1.398    0.012  10.40   5.34 0.665 0.053 0.494     529.9    23466.9     890.378
   6      180.000    1.000    0.205    0.006    1.350    0.008   8.63   5.46 0.650 0.053 0.493     632.6    28584.5    1084.548
   7      180.000    1.000    0.191    0.004    1.300    0.007   7.45   5.19 0.613 0.051 0.472     704.9    32355.1    1227.611
   8      180.000    1.000    0.179    0.003    1.250    0.006   6.57   4.87 0.569 0.048 0.445     754.9    35176.3    1334.654
   9      180.000    1.000    0.191    0.002    1.200    0.006   5.72   4.62 0.552 0.046 0.423     830.7    37885.8    1437.457
  10      180.000    1.000    0.217    0.002    1.150    0.006   4.96   4.36 0.431 0.034 0.317     724.0    31735.9    1204.119

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  1.69 9.25   0.562   0.046  0.423 0.751    9.2   548650.3  98428609.1  24569153.1 16912.129

  blade element data for delta beta=  1.69  x=  9.25
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  59.91   0.00 0.054-0.002-0.018       5.8     -116.7      -3.439
   2      180.000    1.000    0.057    0.027    0.909    0.165  32.88   7.57 0.239 0.015 0.141      63.4     2232.6      84.711
   3      180.000    1.000    0.224    0.032    1.500    0.023  17.62   4.33 0.699 0.054 0.497     309.1    13116.9     497.680
   4      180.000    1.000    0.218    0.016    1.450    0.017  13.08   5.23 0.683 0.054 0.499     422.8    18405.7     698.345
   5      180.000    1.000    0.210    0.010    1.398    0.012  10.40   5.34 0.665 0.053 0.494     529.9    23466.9     890.378
   6      180.000    1.000    0.205    0.006    1.350    0.008   8.63   5.46 0.650 0.053 0.493     632.6    28584.5    1084.548
   7      180.000    1.000    0.191    0.004    1.300    0.007   7.45   5.19 0.613 0.051 0.472     704.9    32355.1    1227.611
   8      180.000    1.000    0.179    0.003    1.250    0.006   6.57   4.87 0.569 0.048 0.445     754.9    35176.3    1334.654
   9      180.000    1.000    0.191    0.002    1.200    0.006   5.72   4.62 0.552 0.046 0.423     830.7    37885.8    1437.457
  10      180.000    1.000    0.217    0.002    1.150    0.006   4.96   4.36 0.431 0.034 0.317     724.0    31735.9    1204.119

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  1.69 9.25   0.562   0.046  0.423 0.751    9.2   548650.3  98428609.1  24569153.1 16912.129

  blade element data for delta beta=  1.69  x=  9.25
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  59.91   0.00 0.054-0.002-0.018       5.8     -116.7      -3.439
   2      180.000    1.000    0.057    0.027    0.909    0.165  32.88   7.57 0.239 0.015 0.141      63.4     2232.6      84.711
   3      180.000    1.000    0.224    0.032    1.500    0.023  17.62   4.33 0.699 0.054 0.497     309.1    13116.9     497.680
   4      180.000    1.000    0.218    0.016    1.450    0.017  13.08   5.23 0.683 0.054 0.499     422.8    18405.7     698.345
   5      180.000    1.000    0.210    0.010    1.398    0.012  10.40   5.34 0.665 0.053 0.494     529.9    23466.9     890.378
   6      180.000    1.000    0.205    0.006    1.350    0.008   8.63   5.46 0.650 0.053 0.493     632.6    28584.5    1084.548
   7      180.000    1.000    0.191    0.004    1.300    0.007   7.45   5.19 0.613 0.051 0.472     704.9    32355.1    1227.611
   8      180.000    1.000    0.179    0.003    1.250    0.006   6.57   4.87 0.569 0.048 0.445     754.9    35176.3    1334.654
   9      180.000    1.000    0.191    0.002    1.200    0.006   5.72   4.62 0.552 0.046 0.423     830.7    37885.8    1437.457
  10      180.000    1.000    0.217    0.002    1.150    0.006   4.96   4.36 0.431 0.034 0.317     724.0    31735.9    1204.119

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  1.69 9.25   0.562   0.046  0.423 0.751    9.2   548650.3  98428609.1  24569153.1 16912.129

  blade element data for delta beta=  1.69  x=  9.25
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  59.91   0.00 0.054-0.002-0.018       5.8     -116.7      -3.439
   2      180.000    1.000    0.057    0.027    0.909    0.165  32.88   7.57 0.239 0.015 0.141      63.4     2232.6      84.711
   3      180.000    1.000    0.224    0.032    1.500    0.023  17.62   4.33 0.699 0.054 0.497     309.1    13116.9     497.680
   4      180.000    1.000    0.218    0.016    1.450    0.017  13.08   5.23 0.683 0.054 0.499     422.8    18405.7     698.345
   5      180.000    1.000    0.210    0.010    1.398    0.012  10.40   5.34 0.665 0.053 0.494     529.9    23466.9     890.378
   6      180.000    1.000    0.205    0.006    1.350    0.008   8.63   5.46 0.650 0.053 0.493     632.6    28584.5    1084.548
   7      180.000    1.000    0.191    0.004    1.300    0.007   7.45   5.19 0.613 0.051 0.472     704.9    32355.1    1227.611
   8      180.000    1.000    0.179    0.003    1.250    0.006   6.57   4.87 0.569 0.048 0.445     754.9    35176.3    1334.654
   9      180.000    1.000    0.191    0.002    1.200    0.006   5.72   4.62 0.552 0.046 0.423     830.7    37885.8    1437.457
  10      180.000    1.000    0.217    0.002    1.150    0.006   4.96   4.36 0.431 0.034 0.317     724.0    31735.9    1204.119

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  1.69 9.25   0.562   0.046  0.423 0.751    9.2   548650.3  98428609.1  24569153.1 16912.129

  blade element data for delta beta=  1.69  x=  9.25
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  59.91   0.00 0.054-0.002-0.018       5.8     -116.7      -3.439
   2      180.000    1.000    0.057    0.027    0.909    0.165  32.88   7.57 0.239 0.015 0.141      63.4     2232.6      84.711
   3      180.000    1.000    0.224    0.032    1.500    0.023  17.62   4.33 0.699 0.054 0.497     309.1    13116.9     497.680
   4      180.000    1.000    0.218    0.016    1.450    0.017  13.08   5.23 0.683 0.054 0.499     422.8    18405.7     698.345
   5      180.000    1.000    0.210    0.010    1.398    0.012  10.40   5.34 0.665 0.053 0.494     529.9    23466.9     890.378
   6      180.000    1.000    0.205    0.006    1.350    0.008   8.63   5.46 0.650 0.053 0.493     632.6    28584.5    1084.548
   7      180.000    1.000    0.191    0.004    1.300    0.007   7.45   5.19 0.613 0.051 0.472     704.9    32355.1    1227.611
   8      180.000    1.000    0.179    0.003    1.250    0.006   6.57   4.87 0.569 0.048 0.445     754.9    35176.3    1334.654
   9      180.000    1.000    0.191    0.002    1.200    0.006   5.72   4.62 0.552 0.046 0.423     830.7    37885.8    1437.457
  10      180.000    1.000    0.217    0.002    1.150    0.006   4.96   4.36 0.431 0.034 0.317     724.0    31735.9    1204.119

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  1.69 9.25   0.562   0.046  0.423 0.751    9.2   548650.3  98428609.1  24569153.1 16912.129

  blade element data for delta beta=  1.69  x=  9.25
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  59.91   0.00 0.054-0.002-0.018       7.9     -158.8      -5.461
   2      180.000    1.000    0.057    0.027    0.909    0.165  32.88   7.57 0.239 0.015 0.141      86.4     3038.8     134.517
   3      180.000    1.000    0.224    0.032    1.500    0.023  17.62   4.33 0.699 0.054 0.497     420.8    17853.5     790.300
   4      180.000    1.000    0.218    0.016    1.450    0.017  13.08   5.23 0.683 0.054 0.499     575.5    25051.9    1108.947
   5      180.000    1.000    0.211    0.010    1.400    0.012  10.39   5.35 0.666 0.053 0.495     722.1    31966.0    1415.003
   6      180.000    1.000    0.204    0.006    1.348    0.008   8.63   5.45 0.649 0.053 0.492     859.8    38869.9    1720.612
   7      180.000    1.000    0.191    0.004    1.300    0.007   7.45   5.19 0.613 0.051 0.472     959.4    44038.7    1949.413
   8      180.000    1.000    0.179    0.003    1.250    0.006   6.57   4.87 0.569 0.048 0.445    1027.5    47878.8    2119.398
   9      180.000    1.000    0.191    0.002    1.200    0.006   5.72   4.62 0.552 0.046 0.423    1130.6    51566.7    2282.649
  10      180.000    1.000    0.217    0.002    1.150    0.006   4.96   4.36 0.431 0.034 0.317     985.5    43196.0    1912.113

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  1.69 9.25   0.562   0.046  0.423 0.751   10.8   746746.6 133965698.8  33439942.9 26854.980

  blade element data for delta beta=  1.69  x=  9.25
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  59.91   0.00 0.054-0.002-0.018       5.8     -116.7      -3.439
   2      180.000    1.000    0.057    0.027    0.909    0.165  32.88   7.57 0.239 0.015 0.141      63.4     2232.6      84.711
   3      180.000    1.000    0.224    0.032    1.500    0.023  17.62   4.33 0.699 0.054 0.497     309.1    13116.9     497.680
   4      180.000    1.000    0.218    0.016    1.450    0.017  13.08   5.23 0.683 0.054 0.499     422.8    18405.7     698.345
   5      180.000    1.000    0.211    0.010    1.400    0.012  10.39   5.35 0.666 0.053 0.495     530.5    23485.4     891.079
   6      180.000    1.000    0.204    0.006    1.348    0.008   8.63   5.45 0.649 0.053 0.492     631.7    28557.6    1083.528
   7      180.000    1.000    0.191    0.004    1.300    0.007   7.45   5.19 0.613 0.051 0.472     704.9    32355.1    1227.611
   8      180.000    1.000    0.179    0.003    1.250    0.006   6.57   4.87 0.569 0.048 0.445     754.9    35176.3    1334.654
   9      180.000    1.000    0.191    0.002    1.200    0.006   5.72   4.62 0.552 0.046 0.423     830.7    37885.8    1437.457
  10      180.000    1.000    0.217    0.002    1.150    0.006   4.96   4.36 0.431 0.034 0.317     724.0    31735.9    1204.119

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  1.69 9.25   0.562   0.046  0.423 0.751    9.2   548624.4  98422655.2  24568225.7 16911.490

  blade element data for delta beta=  1.69  x=  9.25
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  59.91   0.00 0.054-0.002-0.018       5.8     -116.7      -3.439
   2      180.000    1.000    0.057    0.027    0.909    0.165  32.88   7.57 0.239 0.015 0.141      63.4     2232.6      84.711
   3      180.000    1.000    0.224    0.032    1.500    0.023  17.62   4.33 0.699 0.054 0.497     309.1    13116.9     497.680
   4      180.000    1.000    0.218    0.016    1.450    0.017  13.08   5.23 0.683 0.054 0.499     422.8    18405.7     698.345
   5      180.000    1.000    0.211    0.010    1.400    0.012  10.39   5.35 0.666 0.053 0.495     530.5    23485.4     891.079
   6      180.000    1.000    0.204    0.006    1.348    0.008   8.63   5.45 0.649 0.053 0.492     631.7    28557.6    1083.528
   7      180.000    1.000    0.191    0.004    1.300    0.007   7.45   5.19 0.613 0.051 0.472     704.9    32355.1    1227.611
   8      180.000    1.000    0.179    0.003    1.250    0.006   6.57   4.87 0.569 0.048 0.445     754.9    35176.3    1334.654
   9      180.000    1.000    0.191    0.002    1.200    0.006   5.72   4.62 0.552 0.046 0.423     830.7    37885.8    1437.457
  10      180.000    1.000    0.217    0.002    1.150    0.006   4.96   4.36 0.431 0.034 0.317     724.0    31735.9    1204.119

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  1.69 9.25   0.562   0.046  0.423 0.751    9.2   548624.4  98422655.2  24568225.7 16911.490

  blade element data for delta beta=  1.69  x=  9.25
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  59.91   0.00 0.054-0.002-0.018       5.8     -116.7      -3.439
   2      180.000    1.000    0.057    0.027    0.909    0.165  32.88   7.57 0.239 0.015 0.141      63.4     2232.6      84.711
   3      180.000    1.000    0.224    0.032    1.500    0.023  17.62   4.33 0.699 0.054 0.497     309.1    13116.9     497.680
   4      180.000    1.000    0.218    0.016    1.450    0.017  13.08   5.23 0.683 0.054 0.499     422.8    18405.7     698.345
   5      180.000    1.000    0.211    0.010    1.400    0.012  10.39   5.35 0.666 0.053 0.495     530.5    23485.4     891.079
   6      180.000    1.000    0.204    0.006    1.348    0.008   8.63   5.45 0.649 0.053 0.492     631.7    28557.6    1083.528
   7      180.000    1.000    0.191    0.004    1.300    0.007   7.45   5.19 0.613 0.051 0.472     704.9    32355.1    1227.611
   8      180.000    1.000    0.179    0.003    1.250    0.006   6.57   4.87 0.569 0.048 0.445     754.9    35176.3    1334.654
   9      180.000    1.000    0.191    0.002    1.200    0.006   5.72   4.62 0.552 0.046 0.423     830.7    37885.8    1437.457
  10      180.000    1.000    0.217    0.002    1.150    0.006   4.96   4.36 0.431 0.034 0.317     724.0    31735.9    1204.119

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  1.69 9.25   0.562   0.046  0.423 0.751    9.2   548624.4  98422655.2  24568225.7 16911.490

  blade element data for delta beta=  1.69  x=  9.25
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  59.91   0.00 0.054-0.002-0.018       5.8     -116.7      -3.439
   2      180.000    1.000    0.057    0.027    0.909    0.165  32.88   7.57 0.239 0.015 0.141      63.4     2232.6      84.711
   3      180.000    1.000    0.224    0.032    1.500    0.023  17.62   4.33 0.699 0.054 0.497     309.1    13116.9     497.680
   4      180.000    1.000    0.218    0.016    1.450    0.017  13.08   5.23 0.683 0.054 0.499     422.8    18405.7     698.345
   5      180.000    1.000    0.211    0.010    1.400    0.012  10.39   5.35 0.666 0.053 0.495     530.5    23485.4     891.079
   6      180.000    1.000    0.204    0.006    1.348    0.008   8.63   5.45 0.649 0.053 0.492     631.7    28557.6    1083.528
   7      180.000    1.000    0.191    0.004    1.300    0.007   7.45   5.19 0.613 0.051 0.472     704.9    32355.1    1227.611
   8      180.000    1.000    0.179    0.003    1.250    0.006   6.57   4.87 0.569 0.048 0.445     754.9    35176.3    1334.654
   9      180.000    1.000    0.191    0.002    1.200    0.006   5.72   4.62 0.552 0.046 0.423     830.7    37885.8    1437.457
  10      180.000    1.000    0.217    0.002    1.150    0.006   4.96   4.36 0.431 0.034 0.317     724.0    31735.9    1204.119

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  1.69 9.25   0.562   0.046  0.423 0.751    9.2   548624.4  98422655.2  24568225.7 16911.490

  blade element data for delta beta=  1.69  x=  9.25
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  59.91   0.00 0.054-0.002-0.018       5.8     -116.7      -3.439
   2      180.000    1.000    0.057    0.027    0.909    0.165  32.88   7.57 0.239 0.015 0.141      63.4     2232.6      84.711
   3      180.000    1.000    0.224    0.032    1.500    0.023  17.62   4.33 0.699 0.054 0.497     309.1    13116.9     497.680
   4      180.000    1.000    0.218    0.016    1.450    0.017  13.08   5.23 0.683 0.054 0.499     422.8    18405.7     698.345
   5      180.000    1.000    0.211    0.010    1.400    0.012  10.39   5.35 0.666 0.053 0.495     530.5    23485.4     891.079
   6      180.000    1.000    0.204    0.006    1.348    0.008   8.63   5.45 0.649 0.053 0.492     631.7    28557.6    1083.528
   7      180.000    1.000    0.191    0.004    1.300    0.007   7.45   5.19 0.613 0.051 0.472     704.9    32355.1    1227.611
   8      180.000    1.000    0.179    0.003    1.250    0.006   6.57   4.87 0.569 0.048 0.445     754.9    35176.3    1334.654
   9      180.000    1.000    0.191    0.002    1.200    0.006   5.72   4.62 0.552 0.046 0.423     830.7    37885.8    1437.457
  10      180.000    1.000    0.217    0.002    1.150    0.006   4.96   4.36 0.431 0.034 0.317     724.0    31735.9    1204.119

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  1.69 9.25   0.562   0.046  0.423 0.751    9.2   548624.4  98422655.2  24568225.7 16911.490

  blade element data for delta beta=  1.69  x=  9.25
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  59.91   0.00 0.054-0.002-0.018       5.8     -116.7      -3.439
   2      180.000    1.000    0.057    0.027    0.909    0.165  32.88   7.57 0.239 0.015 0.141      63.4     2232.6      84.711
   3      180.000    1.000    0.224    0.032    1.500    0.023  17.62   4.33 0.699 0.054 0.497     309.1    13116.9     497.680
   4      180.000    1.000    0.218    0.016    1.450    0.017  13.08   5.23 0.683 0.054 0.499     422.8    18405.7     698.345
   5      180.000    1.000    0.211    0.010    1.400    0.012  10.39   5.35 0.666 0.053 0.495     530.5    23485.4     891.079
   6      180.000    1.000    0.204    0.006    1.348    0.008   8.63   5.45 0.649 0.053 0.492     631.7    28557.6    1083.528
   7      180.000    1.000    0.191    0.004    1.300    0.007   7.45   5.19 0.613 0.051 0.472     704.9    32355.1    1227.611
   8      180.000    1.000    0.179    0.003    1.250    0.006   6.57   4.87 0.569 0.048 0.445     754.9    35176.3    1334.654
   9      180.000    1.000    0.191    0.002    1.200    0.006   5.72   4.62 0.552 0.046 0.423     830.7    37885.8    1437.457
  10      180.000    1.000    0.217    0.002    1.150    0.006   4.96   4.36 0.431 0.034 0.317     724.0    31735.9    1204.119

  pitch  x     tc      qc      pc   eta   vo,m/s    td,lbs   md,ft-lbs     qd,ft-lbs   pd,kw
  1.69 9.25   0.562   0.046  0.423 0.751    9.2   548624.4  98422655.2  24568225.7 16911.490

  blade element data for delta beta=  1.69  x=  9.25
  element   theta     vel        a       ap       cl       cd      phi    ang    tc    qc    pc  td,lbs/ft  qd,ft-lbs/ft  pd,kw
   1      180.000    1.000    0.000    0.000    0.000    0.300  59.91   0.00 0.054-0.002-0.018       7.9     -158.8      -5.461
   2      180.000    1.000    0.057    0.027    0.909    0.165  32.88   7.57 0.239 0.015 0.141      86.4     3038.8     134.517
   3      180.000    1.000    0.224    0.032    1.500    0.023  17.62   4.33 0.699 0.054 0.497     420.8    17853.5     790.300
   4      180.000    1.000    0.218    0.016    1.450    0.017  13.08   5.23 0.683 0.054 0.499     575.5    25051.9    1108.947
   5      180.000    1.000    0.211    0.010    1.400    0.012  10.39   5.35 0.666 0.053 0.495     722.1    31966.0    1415.003
   6      180.000    1.000    0.205    0.006    1.350    0.008   8.63   5.46 0.650 0.053 0.493     861.0    38906.4    1722.227
   7      180.000    1.000    0.191    0.004    1.298    0.007   7.45   5.17 0.612 0.051 0.471     958.0    43995.9    1947.518
   8      180.000    1.000    0.179    0.003    1.250    0.006   6.57   4.87 0.569 0.048 0.445    1027.5    47878.8    2119.398
